,provinsi,daerah,jenis,tahun,peng,Cluster
3928,SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,330890.0,Cluster 5
3929,SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,357586.0,Cluster 5
3930,SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,393942.0,Cluster 5
3931,SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,433929.0,Cluster 5
3932,SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,445426.0,Cluster 5
3933,SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,457059.0,Cluster 5
3934,SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2021,453030.0,Cluster 5
3935,SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2022,491876.0,Cluster 5
3936,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2011,156289.0,Cluster 6
3937,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2012,180012.0,Cluster 6
3938,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2013,198103.0,Cluster 6
3939,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2014,237973.0,Cluster 6
3940,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2015,284601.0,Cluster 6
3941,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2016,328356.0,Cluster 6
3942,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2017,328683.0,Cluster 6
3943,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2018,385717.0,Cluster 6
3944,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2019,395586.0,Cluster 6
3945,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2020,436701.0,Cluster 6
3946,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2021,439349.0,Cluster 6
3947,SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2022,464029.0,Cluster 6
3960,MALUKU,PERDESAAN,MAKANAN,2007,144773.0,Cluster 1
3961,MALUKU,PERDESAAN,MAKANAN,2008,155561.0,Cluster 1
3962,MALUKU,PERDESAAN,MAKANAN,2009,175256.0,Cluster 1
3963,MALUKU,PERDESAAN,MAKANAN,2010,212195.0,Cluster 1
3964,MALUKU,PERDESAAN,MAKANAN,2011,253671.0,Cluster 1
3965,MALUKU,PERDESAAN,MAKANAN,2012,270796.0,Cluster 1
3966,MALUKU,PERDESAAN,MAKANAN,2013,290663.0,Cluster 1
3967,MALUKU,PERDESAAN,MAKANAN,2014,339778.0,Cluster 1
3968,MALUKU,PERDESAAN,MAKANAN,2015,378946.0,Cluster 1
3969,MALUKU,PERDESAAN,MAKANAN,2016,378718.0,Cluster 1
3970,MALUKU,PERDESAAN,MAKANAN,2017,435864.0,Cluster 1
3971,MALUKU,PERDESAAN,MAKANAN,2018,396588.0,Cluster 1
3972,MALUKU,PERDESAAN,MAKANAN,2019,434336.0,Cluster 1
3973,MALUKU,PERDESAAN,MAKANAN,2020,462678.0,Cluster 1
3974,MALUKU,PERDESAAN,MAKANAN,2021,452659.0,Cluster 1
3975,MALUKU,PERDESAAN,MAKANAN,2022,523227.0,Cluster 1
3976,MALUKU,PERDESAAN,NONMAKANAN,2007,84049.0,Cluster 2
3977,MALUKU,PERDESAAN,NONMAKANAN,2008,93145.0,Cluster 2
3978,MALUKU,PERDESAAN,NONMAKANAN,2009,100316.0,Cluster 2
3979,MALUKU,PERDESAAN,NONMAKANAN,2010,136276.0,Cluster 2
3980,MALUKU,PERDESAAN,NONMAKANAN,2011,207461.0,Cluster 2
3981,MALUKU,PERDESAAN,NONMAKANAN,2012,200470.0,Cluster 2
3982,MALUKU,PERDESAAN,NONMAKANAN,2013,211038.0,Cluster 2
3983,MALUKU,PERDESAAN,NONMAKANAN,2014,254315.0,Cluster 2
3984,MALUKU,PERDESAAN,NONMAKANAN,2015,285648.0,Cluster 2
3985,MALUKU,PERDESAAN,NONMAKANAN,2016,302036.0,Cluster 2
3986,MALUKU,PERDESAAN,NONMAKANAN,2017,303463.0,Cluster 2
3987,MALUKU,PERDESAAN,NONMAKANAN,2018,323323.0,Cluster 2
3988,MALUKU,PERDESAAN,NONMAKANAN,2019,346058.0,Cluster 2
3989,MALUKU,PERDESAAN,NONMAKANAN,2020,392248.0,Cluster 2
3990,MALUKU,PERDESAAN,NONMAKANAN,2021,398215.0,Cluster 2
3991,MALUKU,PERDESAAN,NONMAKANAN,2022,426391.0,Cluster 2
4008,MALUKU,PERKOTAAN,MAKANAN,2007,217097.0,Cluster 3
4009,MALUKU,PERKOTAAN,MAKANAN,2008,232003.0,Cluster 3
4010,MALUKU,PERKOTAAN,MAKANAN,2009,247366.0,Cluster 3
4011,MALUKU,PERKOTAAN,MAKANAN,2010,262616.0,Cluster 3
4012,MALUKU,PERKOTAAN,MAKANAN,2011,333695.0,Cluster 3
4013,MALUKU,PERKOTAAN,MAKANAN,2012,403908.0,Cluster 3
4014,MALUKU,PERKOTAAN,MAKANAN,2013,414484.0,Cluster 3
4015,MALUKU,PERKOTAAN,MAKANAN,2014,465179.0,Cluster 3
4016,MALUKU,PERKOTAAN,MAKANAN,2015,486374.0,Cluster 3
4017,MALUKU,PERKOTAAN,MAKANAN,2016,511198.0,Cluster 3
4018,MALUKU,PERKOTAAN,MAKANAN,2017,556649.0,Cluster 3
4019,MALUKU,PERKOTAAN,MAKANAN,2018,623805.0,Cluster 3
4020,MALUKU,PERKOTAAN,MAKANAN,2019,601811.0,Cluster 3
4021,MALUKU,PERKOTAAN,MAKANAN,2020,620871.0,Cluster 3
4022,MALUKU,PERKOTAAN,MAKANAN,2021,642907.0,Cluster 3
4023,MALUKU,PERKOTAAN,MAKANAN,2022,678816.0,Cluster 3
4024,MALUKU,PERKOTAAN,NONMAKANAN,2007,234650.0,Cluster 4
4025,MALUKU,PERKOTAAN,NONMAKANAN,2008,233809.0,Cluster 4
4026,MALUKU,PERKOTAAN,NONMAKANAN,2009,229082.0,Cluster 4
4027,MALUKU,PERKOTAAN,NONMAKANAN,2010,239822.0,Cluster 4
4028,MALUKU,PERKOTAAN,NONMAKANAN,2011,406185.0,Cluster 4
4029,MALUKU,PERKOTAAN,NONMAKANAN,2012,406085.0,Cluster 4
4030,MALUKU,PERKOTAAN,NONMAKANAN,2013,484342.0,Cluster 4
4031,MALUKU,PERKOTAAN,NONMAKANAN,2014,528522.0,Cluster 4
4032,MALUKU,PERKOTAAN,NONMAKANAN,2015,511825.0,Cluster 4
4033,MALUKU,PERKOTAAN,NONMAKANAN,2016,584709.0,Cluster 4
4034,MALUKU,PERKOTAAN,NONMAKANAN,2017,586860.0,Cluster 4
4035,MALUKU,PERKOTAAN,NONMAKANAN,2018,685306.0,Cluster 4
4036,MALUKU,PERKOTAAN,NONMAKANAN,2019,688358.0,Cluster 4
4037,MALUKU,PERKOTAAN,NONMAKANAN,2020,755607.0,Cluster 4
4038,MALUKU,PERKOTAAN,NONMAKANAN,2021,803427.0,Cluster 4
4039,MALUKU,PERKOTAAN,NONMAKANAN,2022,787907.0,Cluster 4
4056,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2011,283407.0,Cluster 5
4057,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2012,320271.0,Cluster 5
4058,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2013,336750.0,Cluster 5
4059,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2014,388284.0,Cluster 5
4060,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2015,420732.0,Cluster 5
4061,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2016,431484.0,Cluster 5
4062,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2017,485032.0,Cluster 5
4063,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2018,491426.0,Cluster 5
4064,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2019,507218.0,Cluster 5
4065,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2020,532135.0,Cluster 5
4066,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2021,536326.0,Cluster 5
4067,MALUKU,PERDESAANPERKOTAAN,MAKANAN,2022,589485.0,Cluster 5
4068,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2011,281304.0,Cluster 6
4069,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2012,276893.0,Cluster 6
4070,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2013,312764.0,Cluster 6
4071,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2014,360381.0,Cluster 6
4072,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2015,373623.0,Cluster 6
4073,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2016,414623.0,Cluster 6
4074,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2017,418826.0,Cluster 6
4075,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2018,474411.0,Cluster 6
4076,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2019,495020.0,Cluster 6
4077,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2020,551786.0,Cluster 6
4078,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2021,576419.0,Cluster 6
4079,MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2022,580343.0,Cluster 6
4092,MALUKU UTARA,PERDESAAN,MAKANAN,2007,177675.0,Cluster 1
4093,MALUKU UTARA,PERDESAAN,MAKANAN,2008,191156.0,Cluster 1
4094,MALUKU UTARA,PERDESAAN,MAKANAN,2009,211978.0,Cluster 1
4095,MALUKU UTARA,PERDESAAN,MAKANAN,2010,251754.0,Cluster 1
4096,MALUKU UTARA,PERDESAAN,MAKANAN,2011,258354.0,Cluster 1
4097,MALUKU UTARA,PERDESAAN,MAKANAN,2012,265618.0,Cluster 1
4098,MALUKU UTARA,PERDESAAN,MAKANAN,2013,290969.0,Cluster 1
4099,MALUKU UTARA,PERDESAAN,MAKANAN,2014,329290.0,Cluster 1
4100,MALUKU UTARA,PERDESAAN,MAKANAN,2015,404776.0,Cluster 1
4101,MALUKU UTARA,PERDESAAN,MAKANAN,2016,394030.0,Cluster 1
4102,MALUKU UTARA,PERDESAAN,MAKANAN,2017,444612.0,Cluster 1
4103,MALUKU UTARA,PERDESAAN,MAKANAN,2018,451617.0,Cluster 1
4104,MALUKU UTARA,PERDESAAN,MAKANAN,2019,464503.0,Cluster 1
4105,MALUKU UTARA,PERDESAAN,MAKANAN,2020,487188.0,Cluster 1
4106,MALUKU UTARA,PERDESAAN,MAKANAN,2021,508378.0,Cluster 1
4107,MALUKU UTARA,PERDESAAN,MAKANAN,2022,556958.0,Cluster 1
4108,MALUKU UTARA,PERDESAAN,NONMAKANAN,2007,123694.0,Cluster 2
4109,MALUKU UTARA,PERDESAAN,NONMAKANAN,2008,135090.0,Cluster 2
4110,MALUKU UTARA,PERDESAAN,NONMAKANAN,2009,140958.0,Cluster 2
4111,MALUKU UTARA,PERDESAAN,NONMAKANAN,2010,155828.0,Cluster 2
4112,MALUKU UTARA,PERDESAAN,NONMAKANAN,2011,179277.0,Cluster 2
4113,MALUKU UTARA,PERDESAAN,NONMAKANAN,2012,191529.0,Cluster 2
4114,MALUKU UTARA,PERDESAAN,NONMAKANAN,2013,190355.0,Cluster 2
4115,MALUKU UTARA,PERDESAAN,NONMAKANAN,2014,248040.0,Cluster 2
4116,MALUKU UTARA,PERDESAAN,NONMAKANAN,2015,315800.0,Cluster 2
4117,MALUKU UTARA,PERDESAAN,NONMAKANAN,2016,313212.0,Cluster 2
4118,MALUKU UTARA,PERDESAAN,NONMAKANAN,2017,331144.0,Cluster 2
4119,MALUKU UTARA,PERDESAAN,NONMAKANAN,2018,372550.0,Cluster 2
4120,MALUKU UTARA,PERDESAAN,NONMAKANAN,2019,380773.0,Cluster 2
4121,MALUKU UTARA,PERDESAAN,NONMAKANAN,2020,428930.0,Cluster 2
4122,MALUKU UTARA,PERDESAAN,NONMAKANAN,2021,465804.0,Cluster 2
4123,MALUKU UTARA,PERDESAAN,NONMAKANAN,2022,448466.0,Cluster 2
4140,MALUKU UTARA,PERKOTAAN,MAKANAN,2007,267331.0,Cluster 3
4141,MALUKU UTARA,PERKOTAAN,MAKANAN,2008,275301.0,Cluster 3
4142,MALUKU UTARA,PERKOTAAN,MAKANAN,2009,338486.0,Cluster 3
4143,MALUKU UTARA,PERKOTAAN,MAKANAN,2010,371122.0,Cluster 3
4144,MALUKU UTARA,PERKOTAAN,MAKANAN,2011,344662.0,Cluster 3
4145,MALUKU UTARA,PERKOTAAN,MAKANAN,2012,340350.0,Cluster 3
4146,MALUKU UTARA,PERKOTAAN,MAKANAN,2013,460042.0,Cluster 3
4147,MALUKU UTARA,PERKOTAAN,MAKANAN,2014,471080.0,Cluster 3
4148,MALUKU UTARA,PERKOTAAN,MAKANAN,2015,465188.0,Cluster 3
4149,MALUKU UTARA,PERKOTAAN,MAKANAN,2016,466434.0,Cluster 3
4150,MALUKU UTARA,PERKOTAAN,MAKANAN,2017,597199.0,Cluster 3
4151,MALUKU UTARA,PERKOTAAN,MAKANAN,2018,630536.0,Cluster 3
4152,MALUKU UTARA,PERKOTAAN,MAKANAN,2019,637731.0,Cluster 3
4153,MALUKU UTARA,PERKOTAAN,MAKANAN,2020,662540.0,Cluster 3
4154,MALUKU UTARA,PERKOTAAN,MAKANAN,2021,678260.0,Cluster 3
4155,MALUKU UTARA,PERKOTAAN,MAKANAN,2022,655075.0,Cluster 3
4156,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2007,256065.0,Cluster 4
4157,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2008,330755.0,Cluster 4
4158,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2009,399622.0,Cluster 4
4159,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2010,438314.0,Cluster 4
4160,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2011,430976.0,Cluster 4
4161,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2012,502200.0,Cluster 4
4162,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2013,480250.0,Cluster 4
4163,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2014,564673.0,Cluster 4
4164,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2015,510105.0,Cluster 4
4165,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2016,619048.0,Cluster 4
4166,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2017,725689.0,Cluster 4
4167,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2018,830529.0,Cluster 4
4168,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2019,837159.0,Cluster 4
4169,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2020,868166.0,Cluster 4
4170,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2021,839119.0,Cluster 4
4171,MALUKU UTARA,PERKOTAAN,NONMAKANAN,2022,778805.0,Cluster 4
4188,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2011,281916.0,Cluster 5
4189,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2012,286031.0,Cluster 5
4190,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2013,337639.0,Cluster 5
4191,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2014,367971.0,Cluster 5
4192,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2015,421216.0,Cluster 5
4193,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2016,413580.0,Cluster 5
4194,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2017,486734.0,Cluster 5
4195,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2018,502810.0,Cluster 5
4196,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2019,514251.0,Cluster 5
4197,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2020,537605.0,Cluster 5
4198,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2021,556903.0,Cluster 5
4199,MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2022,585162.0,Cluster 5
4200,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2011,247990.0,Cluster 6
4201,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2012,276389.0,Cluster 6
4202,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2013,270377.0,Cluster 6
4203,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2014,334419.0,Cluster 6
4204,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2015,368679.0,Cluster 6
4205,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2016,395791.0,Cluster 6
4206,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2017,440060.0,Cluster 6
4207,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2018,503588.0,Cluster 6
4208,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2019,511838.0,Cluster 6
4209,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2020,555218.0,Cluster 6
4210,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2021,572438.0,Cluster 6
4211,MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2022,543423.0,Cluster 6
4224,PAPUA BARAT,PERDESAAN,MAKANAN,2007,145641.0,Cluster 1
4225,PAPUA BARAT,PERDESAAN,MAKANAN,2008,182991.0,Cluster 1
4226,PAPUA BARAT,PERDESAAN,MAKANAN,2009,239374.0,Cluster 1
4227,PAPUA BARAT,PERDESAAN,MAKANAN,2010,246550.0,Cluster 1
4228,PAPUA BARAT,PERDESAAN,MAKANAN,2011,320978.0,Cluster 1
4229,PAPUA BARAT,PERDESAAN,MAKANAN,2012,288477.0,Cluster 1
4230,PAPUA BARAT,PERDESAAN,MAKANAN,2013,347695.0,Cluster 1
4231,PAPUA BARAT,PERDESAAN,MAKANAN,2014,385728.0,Cluster 1
4232,PAPUA BARAT,PERDESAAN,MAKANAN,2015,463880.0,Cluster 1
4233,PAPUA BARAT,PERDESAAN,MAKANAN,2016,422748.0,Cluster 1
4234,PAPUA BARAT,PERDESAAN,MAKANAN,2017,503505.0,Cluster 1
4235,PAPUA BARAT,PERDESAAN,MAKANAN,2018,563630.0,Cluster 1
4236,PAPUA BARAT,PERDESAAN,MAKANAN,2019,618950.0,Cluster 1
4237,PAPUA BARAT,PERDESAAN,MAKANAN,2020,637059.0,Cluster 1
4238,PAPUA BARAT,PERDESAAN,MAKANAN,2021,645883.0,Cluster 1
4239,PAPUA BARAT,PERDESAAN,MAKANAN,2022,697480.0,Cluster 1
4240,PAPUA BARAT,PERDESAAN,NONMAKANAN,2007,94305.0,Cluster 2
4241,PAPUA BARAT,PERDESAAN,NONMAKANAN,2008,109712.0,Cluster 2
4242,PAPUA BARAT,PERDESAAN,NONMAKANAN,2009,124970.0,Cluster 2
4243,PAPUA BARAT,PERDESAAN,NONMAKANAN,2010,150604.0,Cluster 2
4244,PAPUA BARAT,PERDESAAN,NONMAKANAN,2011,287082.0,Cluster 2
4245,PAPUA BARAT,PERDESAAN,NONMAKANAN,2012,237225.0,Cluster 2
4246,PAPUA BARAT,PERDESAAN,NONMAKANAN,2013,269646.0,Cluster 2
4247,PAPUA BARAT,PERDESAAN,NONMAKANAN,2014,317493.0,Cluster 2
4248,PAPUA BARAT,PERDESAAN,NONMAKANAN,2015,420440.0,Cluster 2
4249,PAPUA BARAT,PERDESAAN,NONMAKANAN,2016,402906.0,Cluster 2
4250,PAPUA BARAT,PERDESAAN,NONMAKANAN,2017,414874.0,Cluster 2
4251,PAPUA BARAT,PERDESAAN,NONMAKANAN,2018,502000.0,Cluster 2
4252,PAPUA BARAT,PERDESAAN,NONMAKANAN,2019,576152.0,Cluster 2
4253,PAPUA BARAT,PERDESAAN,NONMAKANAN,2020,580724.0,Cluster 2
4254,PAPUA BARAT,PERDESAAN,NONMAKANAN,2021,583188.0,Cluster 2
4255,PAPUA BARAT,PERDESAAN,NONMAKANAN,2022,612654.0,Cluster 2
4272,PAPUA BARAT,PERKOTAAN,MAKANAN,2007,249422.0,Cluster 3
4273,PAPUA BARAT,PERKOTAAN,MAKANAN,2008,281021.0,Cluster 3
4274,PAPUA BARAT,PERKOTAAN,MAKANAN,2009,365174.0,Cluster 3
4275,PAPUA BARAT,PERKOTAAN,MAKANAN,2010,406785.0,Cluster 3
4276,PAPUA BARAT,PERKOTAAN,MAKANAN,2011,477629.0,Cluster 3
4277,PAPUA BARAT,PERKOTAAN,MAKANAN,2012,511296.0,Cluster 3
4278,PAPUA BARAT,PERKOTAAN,MAKANAN,2013,579221.0,Cluster 3
4279,PAPUA BARAT,PERKOTAAN,MAKANAN,2014,587378.0,Cluster 3
4280,PAPUA BARAT,PERKOTAAN,MAKANAN,2015,593203.0,Cluster 3
4281,PAPUA BARAT,PERKOTAAN,MAKANAN,2016,578480.0,Cluster 3
4282,PAPUA BARAT,PERKOTAAN,MAKANAN,2017,625250.0,Cluster 3
4283,PAPUA BARAT,PERKOTAAN,MAKANAN,2018,688191.0,Cluster 3
4284,PAPUA BARAT,PERKOTAAN,MAKANAN,2019,734698.0,Cluster 3
4285,PAPUA BARAT,PERKOTAAN,MAKANAN,2020,757592.0,Cluster 3
4286,PAPUA BARAT,PERKOTAAN,MAKANAN,2021,767908.0,Cluster 3
4287,PAPUA BARAT,PERKOTAAN,MAKANAN,2022,761378.0,Cluster 3
4288,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2007,223745.0,Cluster 4
4289,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2008,249604.0,Cluster 4
4290,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2009,350537.0,Cluster 4
4291,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2010,434326.0,Cluster 4
4292,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2011,605640.0,Cluster 4
4293,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2012,601530.0,Cluster 4
4294,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2013,672030.0,Cluster 4
4295,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2014,783891.0,Cluster 4
4296,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2015,676879.0,Cluster 4
4297,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2016,725085.0,Cluster 4
4298,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2017,814450.0,Cluster 4
4299,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2018,819391.0,Cluster 4
4300,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2019,872356.0,Cluster 4
4301,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2020,880007.0,Cluster 4
4302,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2021,969587.0,Cluster 4
4303,PAPUA BARAT,PERKOTAAN,NONMAKANAN,2022,883993.0,Cluster 4
4320,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,367893.0,Cluster 5
4321,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,354867.0,Cluster 5
4322,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2013,416901.0,Cluster 5
4323,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2014,445820.0,Cluster 5
4324,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,512796.0,Cluster 5
4325,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,482624.0,Cluster 5
4326,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,551032.0,Cluster 5
4327,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,614330.0,Cluster 5
4328,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,667673.0,Cluster 5
4329,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,687943.0,Cluster 5
4330,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2021,698303.0,Cluster 5
4331,PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2022,723854.0,Cluster 5
4332,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2011,382488.0,Cluster 6
4333,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2012,345772.0,Cluster 6
4334,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2013,389924.0,Cluster 6
4335,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2014,456479.0,Cluster 6
4336,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2015,517436.0,Cluster 6
4337,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2016,526777.0,Cluster 6
4338,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2017,570859.0,Cluster 6
4339,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2018,631186.0,Cluster 6
4340,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2019,700836.0,Cluster 6
4341,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2020,707070.0,Cluster 6
4342,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2021,749177.0,Cluster 6
4343,PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2022,724650.0,Cluster 6
4356,PAPUA,PERDESAAN,MAKANAN,2007,174794.0,Cluster 1
4357,PAPUA,PERDESAAN,MAKANAN,2008,185796.0,Cluster 1
4358,PAPUA,PERDESAAN,MAKANAN,2009,219375.0,Cluster 1
4359,PAPUA,PERDESAAN,MAKANAN,2010,271703.0,Cluster 1
4360,PAPUA,PERDESAAN,MAKANAN,2011,289704.0,Cluster 1
4361,PAPUA,PERDESAAN,MAKANAN,2012,301021.0,Cluster 1
4362,PAPUA,PERDESAAN,MAKANAN,2013,317666.0,Cluster 1
4363,PAPUA,PERDESAAN,MAKANAN,2014,388427.0,Cluster 1
4364,PAPUA,PERDESAAN,MAKANAN,2015,403652.0,Cluster 1
4365,PAPUA,PERDESAAN,MAKANAN,2016,473493.0,Cluster 1
4366,PAPUA,PERDESAAN,MAKANAN,2017,580292.0,Cluster 1
4367,PAPUA,PERDESAAN,MAKANAN,2018,575972.0,Cluster 1
4368,PAPUA,PERDESAAN,MAKANAN,2019,615756.0,Cluster 1
4369,PAPUA,PERDESAAN,MAKANAN,2020,692981.0,Cluster 1
4370,PAPUA,PERDESAAN,MAKANAN,2021,780284.0,Cluster 1
4371,PAPUA,PERDESAAN,MAKANAN,2022,839057.0,Cluster 1
4372,PAPUA,PERDESAAN,NONMAKANAN,2007,85281.0,Cluster 2
4373,PAPUA,PERDESAAN,NONMAKANAN,2008,116061.0,Cluster 2
4374,PAPUA,PERDESAAN,NONMAKANAN,2009,113524.0,Cluster 2
4375,PAPUA,PERDESAAN,NONMAKANAN,2010,138415.0,Cluster 2
4376,PAPUA,PERDESAAN,NONMAKANAN,2011,129790.0,Cluster 2
4377,PAPUA,PERDESAAN,NONMAKANAN,2012,147907.0,Cluster 2
4378,PAPUA,PERDESAAN,NONMAKANAN,2013,169400.0,Cluster 2
4379,PAPUA,PERDESAAN,NONMAKANAN,2014,119018.0,Cluster 2
4380,PAPUA,PERDESAAN,NONMAKANAN,2015,218261.0,Cluster 2
4381,PAPUA,PERDESAAN,NONMAKANAN,2016,292366.0,Cluster 2
